,product,price,quantity,date,region,sales
14983,pink morsel,3.0,585,2019-07-26,west,1755.0
15008,pink morsel,3.0,579,2019-07-27,north,1737.0
15009,pink morsel,3.0,595,2019-07-27,south,1785.0
15010,pink morsel,3.0,515,2019-07-27,east,1545.0
15011,pink morsel,3.0,520,2019-07-27,west,1560.0
15036,pink morsel,3.0,503,2019-07-28,north,1509.0
15037,pink morsel,3.0,587,2019-07-28,south,1761.0
15038,pink morsel,3.0,517,2019-07-28,east,1551.0
15039,pink morsel,3.0,561,2019-07-28,west,1683.0
15064,pink morsel,3.0,548,2019-07-29,north,1644.0
15065,pink morsel,3.0,536,2019-07-29,south,1608.0
15066,pink morsel,3.0,573,2019-07-29,east,1719.0
15067,pink morsel,3.0,598,2019-07-29,west,1794.0
15092,pink morsel,3.0,588,2019-07-30,north,1764.0
15093,pink morsel,3.0,504,2019-07-30,south,1512.0
15094,pink morsel,3.0,567,2019-07-30,east,1701.0
15095,pink morsel,3.0,599,2019-07-30,west,1797.0
15120,pink morsel,3.0,578,2019-07-31,north,1734.0
15121,pink morsel,3.0,597,2019-07-31,south,1791.0
15122,pink morsel,3.0,587,2019-07-31,east,1761.0
15123,pink morsel,3.0,529,2019-07-31,west,1587.0
15148,pink morsel,3.0,532,2019-08-01,north,1596.0
15149,pink morsel,3.0,514,2019-08-01,south,1542.0
15150,pink morsel,3.0,570,2019-08-01,east,1710.0
15151,pink morsel,3.0,567,2019-08-01,west,1701.0
15176,pink morsel,3.0,549,2019-08-02,north,1647.0
15177,pink morsel,3.0,508,2019-08-02,south,1524.0
15178,pink morsel,3.0,594,2019-08-02,east,1782.0
15179,pink morsel,3.0,572,2019-08-02,west,1716.0
15204,pink morsel,3.0,584,2019-08-03,north,1752.0
15205,pink morsel,3.0,562,2019-08-03,south,1686.0
15206,pink morsel,3.0,588,2019-08-03,east,1764.0
15207,pink morsel,3.0,585,2019-08-03,west,1755.0
15232,pink morsel,3.0,526,2019-08-04,north,1578.0
15233,pink morsel,3.0,513,2019-08-04,south,1539.0
15234,pink morsel,3.0,581,2019-08-04,east,1743.0
15235,pink morsel,3.0,532,2019-08-04,west,1596.0
15260,pink morsel,3.0,502,2019-08-05,north,1506.0
15261,pink morsel,3.0,509,2019-08-05,south,1527.0
15262,pink morsel,3.0,542,2019-08-05,east,1626.0
15263,pink morsel,3.0,510,2019-08-05,west,1530.0
15288,pink morsel,3.0,507,2019-08-06,north,1521.0
15289,pink morsel,3.0,571,2019-08-06,south,1713.0
15290,pink morsel,3.0,587,2019-08-06,east,1761.0
15291,pink morsel,3.0,519,2019-08-06,west,1557.0
15316,pink morsel,3.0,528,2019-08-07,north,1584.0
15317,pink morsel,3.0,588,2019-08-07,south,1764.0
15318,pink morsel,3.0,541,2019-08-07,east,1623.0
15319,pink morsel,3.0,592,2019-08-07,west,1776.0
15344,pink morsel,3.0,583,2019-08-08,north,1749.0
15345,pink morsel,3.0,569,2019-08-08,south,1707.0
15346,pink morsel,3.0,543,2019-08-08,east,1629.0
15347,pink morsel,3.0,591,2019-08-08,west,1773.0
15372,pink morsel,3.0,586,2019-08-09,north,1758.0
15373,pink morsel,3.0,557,2019-08-09,south,1671.0
15374,pink morsel,3.0,553,2019-08-09,east,1659.0
15375,pink morsel,3.0,547,2019-08-09,west,1641.0
15400,pink morsel,3.0,532,2019-08-10,north,1596.0
15401,pink morsel,3.0,542,2019-08-10,south,1626.0
15402,pink morsel,3.0,519,2019-08-10,east,1557.0
15403,pink morsel,3.0,565,2019-08-10,west,1695.0
15428,pink morsel,3.0,553,2019-08-11,north,1659.0
15429,pink morsel,3.0,560,2019-08-11,south,1680.0
15430,pink morsel,3.0,561,2019-08-11,east,1683.0
15431,pink morsel,3.0,564,2019-08-11,west,1692.0
15456,pink morsel,3.0,523,2019-08-12,north,1569.0
15457,pink morsel,3.0,580,2019-08-12,south,1740.0
15458,pink morsel,3.0,550,2019-08-12,east,1650.0
15459,pink morsel,3.0,523,2019-08-12,west,1569.0
15484,pink morsel,3.0,567,2019-08-13,north,1701.0
15485,pink morsel,3.0,559,2019-08-13,south,1677.0
15486,pink morsel,3.0,511,2019-08-13,east,1533.0
15487,pink morsel,3.0,529,2019-08-13,west,1587.0
15512,pink morsel,3.0,571,2019-08-14,north,1713.0
15513,pink morsel,3.0,537,2019-08-14,south,1611.0
15514,pink morsel,3.0,508,2019-08-14,east,1524.0
15515,pink morsel,3.0,575,2019-08-14,west,1725.0
15540,pink morsel,3.0,587,2019-08-15,north,1761.0
15541,pink morsel,3.0,523,2019-08-15,south,1569.0
15542,pink morsel,3.0,556,2019-08-15,east,1668.0
15543,pink morsel,3.0,521,2019-08-15,west,1563.0
15568,pink morsel,3.0,578,2019-08-16,north,1734.0
15569,pink morsel,3.0,508,2019-08-16,south,1524.0
15570,pink morsel,3.0,577,2019-08-16,east,1731.0
15571,pink morsel,3.0,555,2019-08-16,west,1665.0
15596,pink morsel,3.0,570,2019-08-17,north,1710.0
15597,pink morsel,3.0,503,2019-08-17,south,1509.0
15598,pink morsel,3.0,513,2019-08-17,east,1539.0
15599,pink morsel,3.0,511,2019-08-17,west,1533.0
15624,pink morsel,3.0,595,2019-08-18,north,1785.0
15625,pink morsel,3.0,555,2019-08-18,south,1665.0
15626,pink morsel,3.0,574,2019-08-18,east,1722.0
15627,pink morsel,3.0,553,2019-08-18,west,1659.0
15652,pink morsel,3.0,597,2019-08-19,north,1791.0
15653,pink morsel,3.0,560,2019-08-19,south,1680.0
15654,pink morsel,3.0,514,2019-08-19,east,1542.0
15655,pink morsel,3.0,567,2019-08-19,west,1701.0
15680,pink morsel,3.0,557,2019-08-20,north,1671.0
15681,pink morsel,3.0,552,2019-08-20,south,1656.0
15682,pink morsel,3.0,512,2019-08-20,east,1536.0
15683,pink morsel,3.0,600,2019-08-20,west,1800.0
15708,pink morsel,3.0,535,2019-08-21,north,1605.0
15709,pink morsel,3.0,557,2019-08-21,south,1671.0
15710,pink morsel,3.0,530,2019-08-21,east,1590.0
15711,pink morsel,3.0,515,2019-08-21,west,1545.0
15736,pink morsel,3.0,500,2019-08-22,north,1500.0
15737,pink morsel,3.0,593,2019-08-22,south,1779.0
15738,pink morsel,3.0,552,2019-08-22,east,1656.0
15739,pink morsel,3.0,577,2019-08-22,west,1731.0
15764,pink morsel,3.0,538,2019-08-23,north,1614.0
15765,pink morsel,3.0,594,2019-08-23,south,1782.0
15766,pink morsel,3.0,543,2019-08-23,east,1629.0
15767,pink morsel,3.0,545,2019-08-23,west,1635.0
15792,pink morsel,3.0,516,2019-08-24,north,1548.0
15793,pink morsel,3.0,592,2019-08-24,south,1776.0
15794,pink morsel,3.0,581,2019-08-24,east,1743.0
15795,pink morsel,3.0,579,2019-08-24,west,1737.0
15820,pink morsel,3.0,548,2019-08-25,north,1644.0
15821,pink morsel,3.0,542,2019-08-25,south,1626.0
15822,pink morsel,3.0,560,2019-08-25,east,1680.0
15823,pink morsel,3.0,508,2019-08-25,west,1524.0
15848,pink morsel,3.0,505,2019-08-26,north,1515.0
15849,pink morsel,3.0,568,2019-08-26,south,1704.0
15850,pink morsel,3.0,551,2019-08-26,east,1653.0
15851,pink morsel,3.0,518,2019-08-26,west,1554.0
15876,pink morsel,3.0,548,2019-08-27,north,1644.0
15877,pink morsel,3.0,558,2019-08-27,south,1674.0
15878,pink morsel,3.0,555,2019-08-27,east,1665.0
15879,pink morsel,3.0,585,2019-08-27,west,1755.0
15904,pink morsel,3.0,522,2019-08-28,north,1566.0
15905,pink morsel,3.0,553,2019-08-28,south,1659.0
15906,pink morsel,3.0,505,2019-08-28,east,1515.0
15907,pink morsel,3.0,593,2019-08-28,west,1779.0
15932,pink morsel,3.0,524,2019-08-29,north,1572.0
15933,pink morsel,3.0,590,2019-08-29,south,1770.0
15934,pink morsel,3.0,544,2019-08-29,east,1632.0
15935,pink morsel,3.0,559,2019-08-29,west,1677.0
15960,pink morsel,3.0,585,2019-08-30,north,1755.0
15961,pink morsel,3.0,509,2019-08-30,south,1527.0
15962,pink morsel,3.0,541,2019-08-30,east,1623.0
15963,pink morsel,3.0,556,2019-08-30,west,1668.0
15988,pink morsel,3.0,561,2019-08-31,north,1683.0
15989,pink morsel,3.0,566,2019-08-31,south,1698.0
15990,pink morsel,3.0,583,2019-08-31,east,1749.0
15991,pink morsel,3.0,544,2019-08-31,west,1632.0
16016,pink morsel,3.0,595,2019-09-01,north,1785.0
16017,pink morsel,3.0,569,2019-09-01,south,1707.0
16018,pink morsel,3.0,506,2019-09-01,east,1518.0
16019,pink morsel,3.0,521,2019-09-01,west,1563.0
16044,pink morsel,3.0,567,2019-09-02,north,1701.0
16045,pink morsel,3.0,535,2019-09-02,south,1605.0
16046,pink morsel,3.0,532,2019-09-02,east,1596.0
16047,pink morsel,3.0,535,2019-09-02,west,1605.0
16072,pink morsel,3.0,572,2019-09-03,north,1716.0
16073,pink morsel,3.0,523,2019-09-03,south,1569.0
16074,pink morsel,3.0,575,2019-09-03,east,1725.0
16075,pink morsel,3.0,514,2019-09-03,west,1542.0
16100,pink morsel,3.0,564,2019-09-04,north,1692.0
16101,pink morsel,3.0,520,2019-09-04,south,1560.0
16102,pink morsel,3.0,505,2019-09-04,east,1515.0
16103,pink morsel,3.0,551,2019-09-04,west,1653.0
16128,pink morsel,3.0,543,2019-09-05,north,1629.0
16129,pink morsel,3.0,556,2019-09-05,south,1668.0
16130,pink morsel,3.0,566,2019-09-05,east,1698.0
16131,pink morsel,3.0,559,2019-09-05,west,1677.0
16156,pink morsel,3.0,501,2019-09-06,north,1503.0
16157,pink morsel,3.0,592,2019-09-06,south,1776.0
16158,pink morsel,3.0,503,2019-09-06,east,1509.0
16159,pink morsel,3.0,555,2019-09-06,west,1665.0
16184,pink morsel,3.0,561,2019-09-07,north,1683.0
16185,pink morsel,3.0,510,2019-09-07,south,1530.0
16186,pink morsel,3.0,594,2019-09-07,east,1782.0
16187,pink morsel,3.0,528,2019-09-07,west,1584.0
16212,pink morsel,3.0,581,2019-09-08,north,1743.0
16213,pink morsel,3.0,517,2019-09-08,south,1551.0
16214,pink morsel,3.0,540,2019-09-08,east,1620.0
16215,pink morsel,3.0,597,2019-09-08,west,1791.0
16240,pink morsel,3.0,558,2019-09-09,north,1674.0
16241,pink morsel,3.0,599,2019-09-09,south,1797.0
16242,pink morsel,3.0,591,2019-09-09,east,1773.0
16243,pink morsel,3.0,532,2019-09-09,west,1596.0
16268,pink morsel,3.0,539,2019-09-10,north,1617.0
16269,pink morsel,3.0,588,2019-09-10,south,1764.0
16270,pink morsel,3.0,544,2019-09-10,east,1632.0
16271,pink morsel,3.0,502,2019-09-10,west,1506.0
16296,pink morsel,3.0,511,2019-09-11,north,1533.0
16297,pink morsel,3.0,559,2019-09-11,south,1677.0
16298,pink morsel,3.0,582,2019-09-11,east,1746.0
16299,pink morsel,3.0,556,2019-09-11,west,1668.0
16324,pink morsel,3.0,599,2019-09-12,north,1797.0
16325,pink morsel,3.0,515,2019-09-12,south,1545.0
16326,pink morsel,3.0,567,2019-09-12,east,1701.0
16327,pink morsel,3.0,526,2019-09-12,west,1578.0
16352,pink morsel,3.0,542,2019-09-13,north,1626.0
16353,pink morsel,3.0,504,2019-09-13,south,1512.0
16354,pink morsel,3.0,596,2019-09-13,east,1788.0
16355,pink morsel,3.0,557,2019-09-13,west,1671.0
16380,pink morsel,3.0,576,2019-09-14,north,1728.0
16381,pink morsel,3.0,551,2019-09-14,south,1653.0
16382,pink morsel,3.0,548,2019-09-14,east,1644.0
16383,pink morsel,3.0,578,2019-09-14,west,1734.0
16408,pink morsel,3.0,582,2019-09-15,north,1746.0
16409,pink morsel,3.0,508,2019-09-15,south,1524.0
16410,pink morsel,3.0,537,2019-09-15,east,1611.0
16411,pink morsel,3.0,542,2019-09-15,west,1626.0
16436,pink morsel,3.0,556,2019-09-16,north,1668.0
16437,pink morsel,3.0,578,2019-09-16,south,1734.0
16438,pink morsel,3.0,599,2019-09-16,east,1797.0
16439,pink morsel,3.0,575,2019-09-16,west,1725.0
16464,pink morsel,3.0,552,2019-09-17,north,1656.0
16465,pink morsel,3.0,510,2019-09-17,south,1530.0
16466,pink morsel,3.0,565,2019-09-17,east,1695.0
16467,pink morsel,3.0,552,2019-09-17,west,1656.0
16492,pink morsel,3.0,599,2019-09-18,north,1797.0
16493,pink morsel,3.0,505,2019-09-18,south,1515.0
16494,pink morsel,3.0,546,2019-09-18,east,1638.0
16495,pink morsel,3.0,599,2019-09-18,west,1797.0
16520,pink morsel,3.0,600,2019-09-19,north,1800.0
16521,pink morsel,3.0,520,2019-09-19,south,1560.0
16522,pink morsel,3.0,502,2019-09-19,east,1506.0
16523,pink morsel,3.0,527,2019-09-19,west,1581.0
16548,pink morsel,3.0,505,2019-09-20,north,1515.0
16549,pink morsel,3.0,509,2019-09-20,south,1527.0
16550,pink morsel,3.0,586,2019-09-20,east,1758.0
16551,pink morsel,3.0,546,2019-09-20,west,1638.0
16576,pink morsel,3.0,535,2019-09-21,north,1605.0
16577,pink morsel,3.0,572,2019-09-21,south,1716.0
16578,pink morsel,3.0,523,2019-09-21,east,1569.0
16579,pink morsel,3.0,558,2019-09-21,west,1674.0
16604,pink morsel,3.0,544,2019-09-22,north,1632.0
16605,pink morsel,3.0,578,2019-09-22,south,1734.0
16606,pink morsel,3.0,510,2019-09-22,east,1530.0
16607,pink morsel,3.0,563,2019-09-22,west,1689.0
16632,pink morsel,3.0,547,2019-09-23,north,1641.0
16633,pink morsel,3.0,593,2019-09-23,south,1779.0
16634,pink morsel,3.0,553,2019-09-23,east,1659.0
16635,pink morsel,3.0,599,2019-09-23,west,1797.0
16660,pink morsel,3.0,589,2019-09-24,north,1767.0
16661,pink morsel,3.0,585,2019-09-24,south,1755.0
16662,pink morsel,3.0,534,2019-09-24,east,1602.0
16663,pink morsel,3.0,508,2019-09-24,west,1524.0
16688,pink morsel,3.0,598,2019-09-25,north,1794.0
16689,pink morsel,3.0,542,2019-09-25,south,1626.0
16690,pink morsel,3.0,539,2019-09-25,east,1617.0
16691,pink morsel,3.0,591,2019-09-25,west,1773.0
16716,pink morsel,3.0,573,2019-09-26,north,1719.0
16717,pink morsel,3.0,503,2019-09-26,south,1509.0
16718,pink morsel,3.0,562,2019-09-26,east,1686.0
16719,pink morsel,3.0,556,2019-09-26,west,1668.0
16744,pink morsel,3.0,577,2019-09-27,north,1731.0
16745,pink morsel,3.0,530,2019-09-27,south,1590.0
16746,pink morsel,3.0,576,2019-09-27,east,1728.0
16747,pink morsel,3.0,574,2019-09-27,west,1722.0
16772,pink morsel,3.0,516,2019-09-28,north,1548.0
16773,pink morsel,3.0,533,2019-09-28,south,1599.0
16774,pink morsel,3.0,535,2019-09-28,east,1605.0
16775,pink morsel,3.0,557,2019-09-28,west,1671.0
16800,pink morsel,3.0,504,2019-09-29,north,1512.0
16801,pink morsel,3.0,550,2019-09-29,south,1650.0
16802,pink morsel,3.0,538,2019-09-29,east,1614.0
16803,pink morsel,3.0,558,2019-09-29,west,1674.0
16828,pink morsel,3.0,546,2019-09-30,north,1638.0
16829,pink morsel,3.0,577,2019-09-30,south,1731.0
16830,pink morsel,3.0,572,2019-09-30,east,1716.0
16831,pink morsel,3.0,522,2019-09-30,west,1566.0
16856,pink morsel,3.0,569,2019-10-01,north,1707.0
16857,pink morsel,3.0,518,2019-10-01,south,1554.0
16858,pink morsel,3.0,544,2019-10-01,east,1632.0
16859,pink morsel,3.0,528,2019-10-01,west,1584.0
16884,pink morsel,3.0,551,2019-10-02,north,1653.0
16885,pink morsel,3.0,590,2019-10-02,south,1770.0
16886,pink morsel,3.0,586,2019-10-02,east,1758.0
16887,pink morsel,3.0,523,2019-10-02,west,1569.0
16912,pink morsel,3.0,599,2019-10-03,north,1797.0
16913,pink morsel,3.0,517,2019-10-03,south,1551.0
16914,pink morsel,3.0,559,2019-10-03,east,1677.0
16915,pink morsel,3.0,533,2019-10-03,west,1599.0
16940,pink morsel,3.0,504,2019-10-04,north,1512.0
16941,pink morsel,3.0,545,2019-10-04,south,1635.0
16942,pink morsel,3.0,583,2019-10-04,east,1749.0
16943,pink morsel,3.0,563,2019-10-04,west,1689.0
16968,pink morsel,3.0,538,2019-10-05,north,1614.0
16969,pink morsel,3.0,509,2019-10-05,south,1527.0
16970,pink morsel,3.0,507,2019-10-05,east,1521.0
16971,pink morsel,3.0,575,2019-10-05,west,1725.0
16996,pink morsel,3.0,529,2019-10-06,north,1587.0
16997,pink morsel,3.0,567,2019-10-06,south,1701.0
16998,pink morsel,3.0,522,2019-10-06,east,1566.0
16999,pink morsel,3.0,584,2019-10-06,west,1752.0
17024,pink morsel,3.0,556,2019-10-07,north,1668.0
17025,pink morsel,3.0,562,2019-10-07,south,1686.0
17026,pink morsel,3.0,537,2019-10-07,east,1611.0
17027,pink morsel,3.0,523,2019-10-07,west,1569.0
17052,pink morsel,3.0,533,2019-10-08,north,1599.0
17053,pink morsel,3.0,513,2019-10-08,south,1539.0
17054,pink morsel,3.0,537,2019-10-08,east,1611.0
17055,pink morsel,3.0,535,2019-10-08,west,1605.0
17080,pink morsel,3.0,560,2019-10-09,north,1680.0
17081,pink morsel,3.0,568,2019-10-09,south,1704.0
17082,pink morsel,3.0,563,2019-10-09,east,1689.0
17083,pink morsel,3.0,548,2019-10-09,west,1644.0
17108,pink morsel,3.0,567,2019-10-10,north,1701.0
17109,pink morsel,3.0,520,2019-10-10,south,1560.0
17110,pink morsel,3.0,597,2019-10-10,east,1791.0
17111,pink morsel,3.0,566,2019-10-10,west,1698.0
17136,pink morsel,3.0,513,2019-10-11,north,1539.0
17137,pink morsel,3.0,514,2019-10-11,south,1542.0
17138,pink morsel,3.0,568,2019-10-11,east,1704.0
17139,pink morsel,3.0,576,2019-10-11,west,1728.0
17164,pink morsel,3.0,530,2019-10-12,north,1590.0
17165,pink morsel,3.0,581,2019-10-12,south,1743.0
17166,pink morsel,3.0,523,2019-10-12,east,1569.0
17167,pink morsel,3.0,574,2019-10-12,west,1722.0
17192,pink morsel,3.0,515,2019-10-13,north,1545.0
17193,pink morsel,3.0,511,2019-10-13,south,1533.0
17194,pink morsel,3.0,558,2019-10-13,east,1674.0
17195,pink morsel,3.0,568,2019-10-13,west,1704.0
17220,pink morsel,3.0,508,2019-10-14,north,1524.0
17221,pink morsel,3.0,526,2019-10-14,south,1578.0
17222,pink morsel,3.0,564,2019-10-14,east,1692.0
17223,pink morsel,3.0,545,2019-10-14,west,1635.0
17248,pink morsel,3.0,594,2019-10-15,north,1782.0
17249,pink morsel,3.0,529,2019-10-15,south,1587.0
17250,pink morsel,3.0,546,2019-10-15,east,1638.0
17251,pink morsel,3.0,584,2019-10-15,west,1752.0
17276,pink morsel,3.0,514,2019-10-16,north,1542.0
17277,pink morsel,3.0,536,2019-10-16,south,1608.0
17278,pink morsel,3.0,561,2019-10-16,east,1683.0
17279,pink morsel,3.0,532,2019-10-16,west,1596.0
17304,pink morsel,3.0,509,2019-10-17,north,1527.0
17305,pink morsel,3.0,579,2019-10-17,south,1737.0
17306,pink morsel,3.0,557,2019-10-17,east,1671.0
17307,pink morsel,3.0,554,2019-10-17,west,1662.0
17332,pink morsel,3.0,506,2019-10-18,north,1518.0
17333,pink morsel,3.0,582,2019-10-18,south,1746.0
17334,pink morsel,3.0,530,2019-10-18,east,1590.0
17335,pink morsel,3.0,570,2019-10-18,west,1710.0
17360,pink morsel,3.0,549,2019-10-19,north,1647.0
17361,pink morsel,3.0,579,2019-10-19,south,1737.0
17362,pink morsel,3.0,587,2019-10-19,east,1761.0
17363,pink morsel,3.0,529,2019-10-19,west,1587.0
17388,pink morsel,3.0,567,2019-10-20,north,1701.0
17389,pink morsel,3.0,508,2019-10-20,south,1524.0
17390,pink morsel,3.0,559,2019-10-20,east,1677.0
17391,pink morsel,3.0,575,2019-10-20,west,1725.0
17416,pink morsel,3.0,551,2019-10-21,north,1653.0
17417,pink morsel,3.0,562,2019-10-21,south,1686.0
17418,pink morsel,3.0,566,2019-10-21,east,1698.0
17419,pink morsel,3.0,520,2019-10-21,west,1560.0
17444,pink morsel,3.0,505,2019-10-22,north,1515.0
17445,pink morsel,3.0,578,2019-10-22,south,1734.0
17446,pink morsel,3.0,517,2019-10-22,east,1551.0
17447,pink morsel,3.0,571,2019-10-22,west,1713.0
17472,pink morsel,3.0,586,2019-10-23,north,1758.0
17473,pink morsel,3.0,548,2019-10-23,south,1644.0
17474,pink morsel,3.0,586,2019-10-23,east,1758.0
17475,pink morsel,3.0,547,2019-10-23,west,1641.0
17500,pink morsel,3.0,539,2019-10-24,north,1617.0
17501,pink morsel,3.0,537,2019-10-24,south,1611.0
17502,pink morsel,3.0,596,2019-10-24,east,1788.0
17503,pink morsel,3.0,534,2019-10-24,west,1602.0
17528,pink morsel,3.0,546,2019-10-25,north,1638.0
17529,pink morsel,3.0,540,2019-10-25,south,1620.0
17530,pink morsel,3.0,555,2019-10-25,east,1665.0
17531,pink morsel,3.0,500,2019-10-25,west,1500.0
17556,pink morsel,3.0,557,2019-10-26,north,1671.0
17557,pink morsel,3.0,522,2019-10-26,south,1566.0
17558,pink morsel,3.0,580,2019-10-26,east,1740.0
17559,pink morsel,3.0,533,2019-10-26,west,1599.0
17584,pink morsel,3.0,570,2019-10-27,north,1710.0
17585,pink morsel,3.0,556,2019-10-27,south,1668.0
17586,pink morsel,3.0,580,2019-10-27,east,1740.0
17587,pink morsel,3.0,566,2019-10-27,west,1698.0
17612,pink morsel,3.0,501,2019-10-28,north,1503.0
17613,pink morsel,3.0,563,2019-10-28,south,1689.0
17614,pink morsel,3.0,542,2019-10-28,east,1626.0
17615,pink morsel,3.0,558,2019-10-28,west,1674.0
17640,pink morsel,3.0,514,2019-10-29,north,1542.0
17641,pink morsel,3.0,564,2019-10-29,south,1692.0
17642,pink morsel,3.0,573,2019-10-29,east,1719.0
17643,pink morsel,3.0,504,2019-10-29,west,1512.0
17668,pink morsel,3.0,577,2019-10-30,north,1731.0
17669,pink morsel,3.0,548,2019-10-30,south,1644.0
17670,pink morsel,3.0,582,2019-10-30,east,1746.0
17671,pink morsel,3.0,563,2019-10-30,west,1689.0
17696,pink morsel,3.0,600,2019-10-31,north,1800.0
17697,pink morsel,3.0,509,2019-10-31,south,1527.0
17698,pink morsel,3.0,511,2019-10-31,east,1533.0
17699,pink morsel,3.0,600,2019-10-31,west,1800.0
17724,pink morsel,3.0,548,2019-11-01,north,1644.0
17725,pink morsel,3.0,500,2019-11-01,south,1500.0
17726,pink morsel,3.0,600,2019-11-01,east,1800.0
17727,pink morsel,3.0,589,2019-11-01,west,1767.0
17752,pink morsel,3.0,597,2019-11-02,north,1791.0
17753,pink morsel,3.0,592,2019-11-02,south,1776.0
17754,pink morsel,3.0,532,2019-11-02,east,1596.0
17755,pink morsel,3.0,578,2019-11-02,west,1734.0
17780,pink morsel,3.0,514,2019-11-03,north,1542.0
17781,pink morsel,3.0,536,2019-11-03,south,1608.0
17782,pink morsel,3.0,539,2019-11-03,east,1617.0
17783,pink morsel,3.0,541,2019-11-03,west,1623.0
17808,pink morsel,3.0,558,2019-11-04,north,1674.0
17809,pink morsel,3.0,594,2019-11-04,south,1782.0
17810,pink morsel,3.0,560,2019-11-04,east,1680.0
17811,pink morsel,3.0,504,2019-11-04,west,1512.0
17836,pink morsel,3.0,500,2019-11-05,north,1500.0
17837,pink morsel,3.0,556,2019-11-05,south,1668.0
17838,pink morsel,3.0,586,2019-11-05,east,1758.0
17839,pink morsel,3.0,511,2019-11-05,west,1533.0
17864,pink morsel,3.0,595,2019-11-06,north,1785.0
17865,pink morsel,3.0,511,2019-11-06,south,1533.0
17866,pink morsel,3.0,553,2019-11-06,east,1659.0
17867,pink morsel,3.0,502,2019-11-06,west,1506.0
17892,pink morsel,3.0,552,2019-11-07,north,1656.0
17893,pink morsel,3.0,576,2019-11-07,south,1728.0
17894,pink morsel,3.0,576,2019-11-07,east,1728.0
17895,pink morsel,3.0,571,2019-11-07,west,1713.0
17920,pink morsel,3.0,599,2019-11-08,north,1797.0
17921,pink morsel,3.0,562,2019-11-08,south,1686.0
17922,pink morsel,3.0,528,2019-11-08,east,1584.0
17923,pink morsel,3.0,571,2019-11-08,west,1713.0
17948,pink morsel,3.0,555,2019-11-09,north,1665.0
17949,pink morsel,3.0,519,2019-11-09,south,1557.0
17950,pink morsel,3.0,552,2019-11-09,east,1656.0
17951,pink morsel,3.0,589,2019-11-09,west,1767.0
17976,pink morsel,3.0,505,2019-11-10,north,1515.0
17977,pink morsel,3.0,587,2019-11-10,south,1761.0
17978,pink morsel,3.0,589,2019-11-10,east,1767.0
